100,4.78239
100,5.11303
100,6.36777
100,5.62179
100,5.51537
100,4.49079
100,6.81074
100,7.08949
100,4.65129
100,6.49826
100,5.49804
100,5.29105
100,4.54601
100,5.0736
100,5.25071
100,5.798
100,4.8755
100,4.85353
100,6.13046
100,5.41639
100,5.48694
100,6.43448
100,5.79075
100,6.73356
100,5.06839
100,5.18085
100,5.95643
100,5.7469
100,4.70774
100,5.1361
100,4.93371
100,5.29571
100,5.02504
100,4.95663
100,6.14404
100,5.22858
100,4.95616
100,5.18531
100,5.83298
100,5.68344
100,5.44566
100,6.53015
100,6.60276
100,5.36414
100,5.66876
100,4.80321
100,5.75436
100,4.81331
100,4.4409
100,6.45608
100,5.00042
100,6.22162
100,5.03648
100,5.27012
100,5.3595
100,5.76177
100,5.93244
100,5.54826
100,4.92024
100,4.99687
100,6.34322
100,4.77034
100,5.01079
100,4.71706
100,5.19778
100,5.31739
100,5.60091
100,5.8922
100,5.6482
100,5.74321
100,4.23503
100,5.1665
100,5.68745
100,5.15564
100,5.35902
100,5.37202
100,4.60915
100,6.05926
100,6.59626
100,4.21335
100,5.05414
100,5.54602
100,6.53163
100,5.72092
100,4.84153
100,5.46188
100,4.9028
100,4.84451
100,4.35271
100,5.38301
100,4.58665
100,5.13114
100,5.4882
100,5.07757
100,5.71803
100,4.48128
100,5.58331
100,4.97293
100,6.1716
100,5.58486
100,5.23952
100,5.72358
100,4.78413
100,4.79859
100,4.84402
100,5.06982
100,5.4975
100,5.50115
100,4.83529
100,4.62924
100,6.14694
100,4.96097
100,5.0194
100,5.91706
100,5.74334
100,5.14484
100,5.67803
100,5.14392
100,4.7229
100,4.9135
100,4.50051
100,4.88385
100,5.52982
100,6.2649
100,5.1831
100,5.59276
100,5.29879
100,4.88735
100,5.49396
100,6.05564
100,4.79021
100,5.68464
100,6.2615
100,5.33218
100,5.6739
100,5.30461
100,4.71189
100,5.00418
100,5.46205
100,5.45756
100,6.01094
100,5.70398
100,5.55771
100,5.86533
100,5.67387
100,5.77995
100,4.84485
100,4.73953
100,5.33047
100,5.4989
100,5.8504
100,5.75545
100,5.29941
100,5.52021
100,5.1136
100,6.3602
100,4.756
100,5.42798
